customer_id,customer_name,customer_age,total_orders,total_failures,total_revenue,avg_ticket,months_active,first_order,last_order,failure_rate,orders_per_month,had_failure,age_group,failure_group,value_segment,churned,returned_after_failure
WCID5860,Robert Sanchez,21,13,5,3514.26,270.3277,8,2023-01-29,2023-12-25,0.3846,1.625,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5861,Marcus Brown,41,4,0,879.58,219.895,4,2023-01-13,2023-11-05,0.0,1.0,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5862,Arthur Jordan,86,8,0,1884.28,235.535,7,2023-02-28,2023-12-20,0.0,1.1429,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5863,Gary Booker,61,5,2,1153.83,230.766,5,2023-03-11,2023-09-15,0.4,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5864,Lisa Ortiz,58,6,2,2792.74,465.4567,4,2023-05-01,2023-10-28,0.3333,1.5,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID5865,Lisa Garcia,44,7,1,1933.8,276.2571,4,2023-02-08,2023-12-16,0.1429,1.75,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID5866,Nancy Pena DDS,70,6,2,2440.9,406.8167,5,2023-01-30,2023-12-14,0.3333,1.2,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5867,Jose Jennings,85,7,1,2645.4,377.9143,6,2023-01-19,2023-09-30,0.1429,1.1667,True,60+,1 — Uma falha,Alto Valor,True,False
WCID5868,Ms. Michelle Murphy,71,8,1,2106.04,263.255,5,2023-01-13,2023-10-12,0.125,1.6,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5869,Leslie Thomas,63,6,0,1687.08,281.18,4,2023-04-03,2023-12-08,0.0,1.5,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5870,Jason Gallagher,70,7,2,2671.48,381.64,5,2023-02-06,2023-12-30,0.2857,1.4,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5871,Rebecca Fisher,43,8,0,1826.78,228.3475,6,2023-03-09,2023-11-24,0.0,1.3333,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5872,Marc Patterson,36,11,4,3049.29,277.2082,7,2023-01-09,2023-11-16,0.3636,1.5714,True,30–44,3+ — Múltiplas falhas,VIP,False,True
WCID5873,Samantha Alvarez,19,11,1,2412.76,219.3418,6,2023-02-14,2023-12-24,0.0909,1.8333,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5874,Kristina Dillon,32,9,3,1954.3,217.1444,6,2023-02-15,2023-12-08,0.3333,1.5,True,30–44,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5875,Robert Guerrero,47,9,3,2958.13,328.6811,6,2023-02-09,2023-12-03,0.3333,1.5,True,45–59,3+ — Múltiplas falhas,VIP,False,True
WCID5876,Tara Phillips,80,5,0,1838.11,367.622,4,2023-02-24,2023-12-27,0.0,1.25,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5877,Miguel Ramsey,47,12,4,2331.39,194.2825,9,2023-01-18,2023-12-25,0.3333,1.3333,True,45–59,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5878,Mary Vang,41,15,0,5772.3,384.82,9,2023-01-04,2023-12-22,0.0,1.6667,False,30–44,0 — Sem falha,VIP,False,False
WCID5879,Natalie Fisher MD,65,11,2,4713.47,428.4973,8,2023-01-06,2023-12-24,0.1818,1.375,True,60+,2 — Duas falhas,VIP,False,True
WCID5880,Crystal Gibson,40,7,1,1367.22,195.3171,7,2023-02-24,2023-10-12,0.1429,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5881,Olivia Lozano,83,5,0,1760.63,352.126,4,2023-02-06,2023-11-29,0.0,1.25,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5882,Taylor Aguirre,60,9,0,2956.49,328.4989,7,2023-04-15,2023-12-26,0.0,1.2857,False,45–59,0 — Sem falha,VIP,False,False
WCID5883,Jerry Burton,79,8,0,2380.96,297.62,5,2023-01-05,2023-10-03,0.0,1.6,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5884,Holly Ramirez,72,2,0,430.85,215.425,2,2023-01-15,2023-08-29,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5885,Daniel Anderson,90,6,1,1653.22,275.5367,5,2023-02-11,2023-11-18,0.1667,1.2,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5886,Christopher Fox,46,7,0,1553.84,221.9771,5,2023-02-24,2023-12-23,0.0,1.4,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5887,James Bailey,80,9,2,2086.28,231.8089,8,2023-01-08,2023-11-14,0.2222,1.125,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5888,Jason Cummings,29,7,2,2602.14,371.7343,7,2023-01-23,2023-12-20,0.2857,1.0,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID5889,Mason Williams,58,5,0,728.56,145.712,4,2023-05-06,2023-12-31,0.0,1.25,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5890,Evelyn Young,49,14,3,4223.9,301.7071,9,2023-02-06,2023-11-23,0.2143,1.5556,True,45–59,3+ — Múltiplas falhas,VIP,False,True
WCID5891,Christine Rodriguez,38,7,2,2313.14,330.4486,6,2023-06-24,2023-12-03,0.2857,1.1667,True,30–44,2 — Duas falhas,Alto Valor,False,True
WCID5892,Travis Hamilton,51,12,1,3274.62,272.885,8,2023-03-23,2023-12-12,0.0833,1.5,True,45–59,1 — Uma falha,VIP,False,True
WCID5893,Allen Rodriguez,59,14,2,3784.99,270.3564,9,2023-01-02,2023-12-26,0.1429,1.5556,True,45–59,2 — Duas falhas,VIP,False,True
WCID5894,Calvin Combs,45,9,0,2776.49,308.4989,7,2023-01-15,2023-12-13,0.0,1.2857,False,30–44,0 — Sem falha,Alto Valor,False,False
WCID5895,Donna Solis,42,10,1,2589.65,258.965,7,2023-02-26,2023-11-29,0.1,1.4286,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5896,Maurice Howard,57,8,2,2347.52,293.44,6,2023-01-20,2023-11-14,0.25,1.3333,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID5897,Zachary Peterson,71,8,1,2073.68,259.21,5,2023-01-07,2023-11-24,0.125,1.6,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5898,Emily Wells,29,13,2,3536.17,272.0131,9,2023-02-22,2023-12-18,0.1538,1.4444,True,18–29,2 — Duas falhas,VIP,False,True
WCID5899,Jon Hoffman,32,6,0,1692.92,282.1533,4,2023-08-03,2023-12-16,0.0,1.5,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5900,Wayne Harris,88,6,0,1564.07,260.6783,5,2023-01-10,2023-12-16,0.0,1.2,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5901,Alexis Ross,58,8,1,1929.47,241.1837,6,2023-01-22,2023-09-23,0.125,1.3333,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID5902,Anthony Myers,41,4,1,1339.14,334.785,3,2023-02-06,2023-12-22,0.25,1.3333,True,30–44,1 — Uma falha,Baixo Valor,False,False
WCID5903,Sharon Allen,34,1,1,44.38,44.38,1,2023-04-05,2023-04-05,1.0,1.0,True,30–44,1 — Uma falha,Baixo Valor,True,False
WCID5904,James Sparks,44,9,1,2487.98,276.4422,5,2023-01-29,2023-12-21,0.1111,1.8,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID5905,Julie Reese,80,7,3,2203.24,314.7486,5,2023-05-20,2023-11-04,0.4286,1.4,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5906,Christopher Smith,25,5,1,1483.04,296.608,4,2023-01-25,2023-10-19,0.2,1.25,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5907,Dr. Kelly Taylor,31,6,2,2807.08,467.8467,4,2023-02-04,2023-06-06,0.3333,1.5,True,30–44,2 — Duas falhas,Alto Valor,True,True
WCID5908,Tyler Ramirez,50,7,1,2928.24,418.32,3,2023-04-04,2023-09-05,0.1429,2.3333,True,45–59,1 — Uma falha,VIP,True,False
WCID5909,Angela Leach,37,11,4,5650.71,513.7009,5,2023-01-08,2023-11-10,0.3636,2.2,True,30–44,3+ — Múltiplas falhas,VIP,False,True
WCID5910,Robin Miller,56,10,1,3280.02,328.002,7,2023-02-12,2023-12-24,0.1,1.4286,True,45–59,1 — Uma falha,VIP,False,True
WCID5911,Joseph Sims,36,10,2,2859.57,285.957,8,2023-01-30,2023-12-07,0.2,1.25,True,30–44,2 — Duas falhas,VIP,False,True
WCID5912,Russell Harris,82,7,2,1782.44,254.6343,6,2023-02-05,2023-12-15,0.2857,1.1667,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5913,Mrs. Anna Jackson,69,6,2,1231.73,205.2883,5,2023-01-15,2023-12-13,0.3333,1.2,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID5914,David Jordan,26,10,0,2546.3,254.63,7,2023-01-16,2023-11-07,0.0,1.4286,False,18–29,0 — Sem falha,Alto Valor,False,False
WCID5915,Jerry Munoz,34,12,1,3243.08,270.2567,8,2023-01-07,2023-12-25,0.0833,1.5,True,30–44,1 — Uma falha,VIP,False,True
WCID5916,Stacy Williams,18,11,2,3633.86,330.3509,7,2023-01-09,2023-12-31,0.1818,1.5714,True,,2 — Duas falhas,VIP,False,True
WCID5917,Franklin Cruz,27,8,2,1536.39,192.0488,4,2023-01-06,2023-10-23,0.25,2.0,True,18–29,2 — Duas falhas,Baixo Valor,False,True
WCID5918,Ryan Zavala,41,3,0,708.35,236.1167,2,2023-09-22,2023-11-12,0.0,1.5,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5919,Johnny Barron,84,7,1,2075.06,296.4371,6,2023-02-09,2023-12-09,0.1429,1.1667,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5920,Daniel Mays,66,13,1,2831.09,217.7762,7,2023-01-08,2023-10-27,0.0769,1.8571,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5921,Lynn Blackwell,36,16,1,5629.92,351.87,11,2023-01-30,2023-12-05,0.0625,1.4545,True,30–44,1 — Uma falha,VIP,False,False
WCID5922,Mr. Alan Santos,84,8,0,2716.34,339.5425,6,2023-04-23,2023-12-14,0.0,1.3333,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5923,Kenneth Brown,19,7,4,1224.29,174.8986,7,2023-04-06,2023-11-20,0.5714,1.0,True,18–29,3+ — Múltiplas falhas,Baixo Valor,False,True
WCID5924,John Olson,25,9,1,1837.3,204.1444,6,2023-02-28,2023-10-15,0.1111,1.5,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID5925,Mr. Kenneth Patel,81,4,1,1717.73,429.4325,4,2023-01-11,2023-07-05,0.25,1.0,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5926,Paul Grant,47,8,0,3258.25,407.2812,5,2023-04-05,2023-12-28,0.0,1.6,False,45–59,0 — Sem falha,VIP,False,False
WCID5927,Elizabeth Barnes,82,7,1,1377.56,196.7943,5,2023-02-10,2023-10-28,0.1429,1.4,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5928,Donald Martinez,25,6,1,1617.17,269.5283,4,2023-03-22,2023-12-07,0.1667,1.5,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID5929,Christina Pope,72,8,2,2720.15,340.0188,5,2023-05-25,2023-12-22,0.25,1.6,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5930,Ronald Ross,78,6,0,856.57,142.7617,6,2023-04-03,2023-11-04,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5931,Misty Mayo,81,6,1,2035.67,339.2783,6,2023-01-10,2023-11-25,0.1667,1.0,True,60+,1 — Uma falha,Médio Valor,False,False
WCID5932,Dean Coleman,67,13,2,2526.29,194.33,7,2023-04-03,2023-12-12,0.1538,1.8571,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5933,Jennifer Wright,89,4,1,1657.27,414.3175,3,2023-05-21,2023-10-24,0.25,1.3333,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5934,Sylvia Miller,52,4,1,1193.5,298.375,4,2023-06-16,2023-11-20,0.25,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID5935,Julian Rowe,84,12,3,2936.22,244.685,8,2023-01-16,2023-12-13,0.25,1.5,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID5936,Alexis Harris,75,8,0,1321.53,165.1912,6,2023-02-11,2023-11-17,0.0,1.3333,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5937,Eric Crawford DDS,52,6,0,1700.27,283.3783,4,2023-01-06,2023-08-16,0.0,1.5,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID5938,Stephen Cook,87,9,3,2095.54,232.8378,6,2023-01-08,2023-12-08,0.3333,1.5,True,60+,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5939,Andrea Casey,57,8,0,1894.47,236.8088,7,2023-01-10,2023-12-26,0.0,1.1429,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID5940,Daniel Wade,37,8,3,1526.11,190.7638,5,2023-04-29,2023-12-16,0.375,1.6,True,30–44,3+ — Múltiplas falhas,Baixo Valor,False,True
WCID5941,Kristin Allen,31,4,1,1019.28,254.82,4,2023-01-22,2023-10-27,0.25,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5942,Andrew Carrillo,71,9,0,2107.75,234.1944,6,2023-04-21,2023-12-30,0.0,1.5,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5943,Tracey Huynh,38,8,4,1585.88,198.235,5,2023-05-03,2023-10-09,0.5,1.6,True,30–44,3+ — Múltiplas falhas,Baixo Valor,False,True
WCID5944,Michael Walker,84,7,1,2692.3,384.6143,6,2023-02-22,2023-11-07,0.1429,1.1667,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5945,Danielle White,26,9,1,2143.62,238.18,7,2023-02-20,2023-12-16,0.1111,1.2857,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID5946,Katherine Brown,19,8,2,2536.71,317.0888,5,2023-05-05,2023-11-13,0.25,1.6,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID5947,David Skinner MD,88,15,2,4641.98,309.4653,9,2023-02-01,2023-12-03,0.1333,1.6667,True,60+,2 — Duas falhas,VIP,False,True
WCID5948,Kurt Curtis,76,8,1,2249.96,281.245,6,2023-02-01,2023-10-19,0.125,1.3333,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5949,Amy Petersen,40,8,2,2215.55,276.9438,7,2023-02-19,2023-12-05,0.25,1.1429,True,30–44,2 — Duas falhas,Alto Valor,False,True
WCID5950,Stephanie Barron,64,11,2,2687.65,244.3318,7,2023-02-27,2023-12-22,0.1818,1.5714,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID5951,Amy Wilson,79,8,3,2199.94,274.9925,5,2023-07-11,2023-12-27,0.375,1.6,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID5952,Morgan Smith,31,4,0,738.76,184.69,3,2023-03-28,2023-08-02,0.0,1.3333,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5953,Heather Jackson,46,6,0,2165.42,360.9033,5,2023-01-19,2023-12-21,0.0,1.2,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID5954,Wendy Santos PhD,49,6,0,1358.39,226.3983,5,2023-04-17,2023-11-24,0.0,1.2,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5955,Kenneth Lee,21,6,1,1404.55,234.0917,5,2023-01-03,2023-12-05,0.1667,1.2,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5956,Christopher Randall,49,11,0,3322.03,302.0027,9,2023-01-20,2023-12-02,0.0,1.2222,False,45–59,0 — Sem falha,VIP,False,False
WCID5957,Jasmine Thompson,26,9,1,2477.52,275.28,8,2023-01-05,2023-12-04,0.1111,1.125,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5958,Hannah Brady DVM,34,10,0,2109.84,210.984,6,2023-01-07,2023-11-29,0.0,1.6667,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID5959,Stephen Higgins,81,9,1,3033.46,337.0511,7,2023-03-12,2023-12-19,0.1111,1.2857,True,60+,1 — Uma falha,VIP,False,True
WCID5960,Jamie Parker,43,4,0,676.87,169.2175,4,2023-01-30,2023-09-08,0.0,1.0,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5961,Terry Greer,71,9,1,2046.79,227.4211,6,2023-01-15,2023-09-09,0.1111,1.5,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5962,Julie Williams,87,6,2,1818.2,303.0333,4,2023-03-09,2023-11-15,0.3333,1.5,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID5963,Jordan Mendoza,36,12,1,3330.81,277.5675,6,2023-03-08,2023-12-27,0.0833,2.0,True,30–44,1 — Uma falha,VIP,False,True
WCID5964,John Scott,35,6,2,1749.1,291.5167,5,2023-01-13,2023-08-20,0.3333,1.2,True,30–44,2 — Duas falhas,Médio Valor,False,True
WCID5965,Alex Ochoa,52,11,0,2284.86,207.7145,9,2023-01-08,2023-12-05,0.0,1.2222,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID5966,Kimberly Gonzalez,49,9,1,3660.51,406.7233,5,2023-01-28,2023-12-11,0.1111,1.8,True,45–59,1 — Uma falha,VIP,False,False
WCID5967,Monica Powell,66,10,2,3144.86,314.486,6,2023-01-16,2023-12-31,0.2,1.6667,True,60+,2 — Duas falhas,VIP,False,True
WCID5968,Mr. Kyle Gomez,22,8,0,1400.29,175.0362,5,2023-01-16,2023-12-15,0.0,1.6,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5969,Mr. Maxwell Johnson,19,3,0,707.78,235.9267,3,2023-03-08,2023-11-10,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID5970,Linda Gonzalez,41,5,0,896.44,179.288,4,2023-01-23,2023-11-30,0.0,1.25,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID5971,Sheri Woodward,47,5,2,1124.85,224.97,3,2023-02-02,2023-11-03,0.4,1.6667,True,45–59,2 — Duas falhas,Baixo Valor,False,True
WCID5972,David Morris,70,10,1,2413.39,241.339,7,2023-03-06,2023-12-19,0.1,1.4286,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5973,Courtney Aguilar,33,3,1,1041.73,347.2433,3,2023-07-17,2023-12-06,0.3333,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID5974,Crystal Davis DVM,58,5,0,1502.93,300.586,4,2023-03-27,2023-12-12,0.0,1.25,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID5975,Jonathan Golden,18,8,2,2615.31,326.9138,6,2023-01-08,2023-12-02,0.25,1.3333,True,,2 — Duas falhas,Alto Valor,False,True
WCID5976,Dr. Ross Watson,51,5,1,1942.17,388.434,4,2023-01-11,2023-11-04,0.2,1.25,True,45–59,1 — Uma falha,Médio Valor,False,False
WCID5977,Brianna Shaw,84,9,1,1725.43,191.7144,7,2023-02-21,2023-12-08,0.1111,1.2857,True,60+,1 — Uma falha,Médio Valor,False,True
WCID5978,Raymond Chavez,30,15,5,2994.61,199.6407,7,2023-01-23,2023-11-27,0.3333,2.1429,True,18–29,3+ — Múltiplas falhas,VIP,False,True
WCID5979,Travis Lamb,32,14,1,5394.92,385.3514,8,2023-01-10,2023-11-07,0.0714,1.75,True,30–44,1 — Uma falha,VIP,False,True
WCID5980,Tyler Santos,21,6,1,2498.17,416.3617,4,2023-01-13,2023-12-21,0.1667,1.5,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID5981,Kathleen Chase,65,8,0,1548.13,193.5163,6,2023-01-06,2023-12-13,0.0,1.3333,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5982,Stephanie Lee,85,10,1,2682.25,268.225,7,2023-02-25,2023-12-27,0.1,1.4286,True,60+,1 — Uma falha,Alto Valor,False,True
WCID5983,Kimberly Smith,49,8,2,2282.87,285.3588,5,2023-01-27,2023-10-28,0.25,1.6,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID5984,Christopher Dickerson,71,7,1,1157.51,165.3586,5,2023-01-20,2023-11-23,0.1429,1.4,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5985,James Berry,61,8,3,2081.14,260.1425,5,2023-03-11,2023-09-19,0.375,1.6,True,60+,3+ — Múltiplas falhas,Médio Valor,False,True
WCID5986,Sean Singleton,74,6,0,1684.8,280.8,4,2023-05-03,2023-11-18,0.0,1.5,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5987,Christopher Ball,84,12,2,3393.33,282.7775,7,2023-02-16,2023-11-27,0.1667,1.7143,True,60+,2 — Duas falhas,VIP,False,True
WCID5988,Brittany Reeves,59,7,0,1652.49,236.07,5,2023-03-04,2023-10-17,0.0,1.4,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID5989,Deborah Boyd,79,10,0,2539.88,253.988,5,2023-02-27,2023-12-24,0.0,2.0,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5990,Michelle Nichols,88,6,0,2098.02,349.67,5,2023-01-27,2023-12-06,0.0,1.2,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5991,Jessica Simpson,62,10,0,2435.68,243.568,8,2023-01-16,2023-11-17,0.0,1.25,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5992,Caitlyn Gaines,50,10,1,2251.12,225.112,6,2023-01-28,2023-12-10,0.1,1.6667,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID5993,Devin Olson,75,6,0,1590.65,265.1083,4,2023-06-17,2023-12-13,0.0,1.5,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID5994,Michelle Cole,20,6,1,1453.11,242.185,6,2023-01-16,2023-12-29,0.1667,1.0,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID5995,Lorraine Pennington,84,9,0,2833.8,314.8667,6,2023-01-02,2023-09-28,0.0,1.5,False,60+,0 — Sem falha,Alto Valor,False,False
WCID5996,John Soto,47,10,0,2549.83,254.983,7,2023-01-10,2023-12-23,0.0,1.4286,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID5997,Rachael Thomas DDS,77,6,0,2079.85,346.6417,6,2023-03-25,2023-12-08,0.0,1.0,False,60+,0 — Sem falha,Médio Valor,False,False
WCID5998,Michael King,83,3,1,1454.65,484.8833,3,2023-06-19,2023-11-29,0.3333,1.0,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID5999,Kevin Thomas,52,11,2,4210.67,382.7882,8,2023-01-04,2023-11-10,0.1818,1.375,True,45–59,2 — Duas falhas,VIP,False,True
WCID6000,Tina Mccann,68,5,1,1248.93,249.786,5,2023-02-24,2023-11-16,0.2,1.0,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6001,Kenneth Mann,87,14,2,3772.9,269.4929,10,2023-01-28,2023-12-11,0.1429,1.4,True,60+,2 — Duas falhas,VIP,False,True
WCID6002,Terri Bass,83,8,1,2931.65,366.4562,8,2023-01-10,2023-10-07,0.125,1.0,True,60+,1 — Uma falha,VIP,False,True
WCID6003,Cheryl Walker,56,6,1,1494.82,249.1367,6,2023-03-02,2023-12-16,0.1667,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID6004,Marissa Fleming,49,8,1,2284.79,285.5988,6,2023-01-18,2023-10-01,0.125,1.3333,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID6005,Matthew Smith,45,4,1,1398.12,349.53,4,2023-02-01,2023-11-09,0.25,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID6006,Barbara Norris,28,9,1,3215.9,357.3222,5,2023-01-09,2023-12-27,0.1111,1.8,True,18–29,1 — Uma falha,VIP,False,True
WCID6007,Donna Smith,72,8,2,2560.74,320.0925,7,2023-01-14,2023-12-11,0.25,1.1429,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID6008,David Henderson,41,9,0,2412.06,268.0067,6,2023-04-04,2023-12-11,0.0,1.5,False,30–44,0 — Sem falha,Alto Valor,False,False
WCID6009,Caitlyn Smith,54,6,1,1849.98,308.33,6,2023-01-31,2023-10-03,0.1667,1.0,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6010,Frederick Webb,75,2,0,374.72,187.36,2,2023-05-19,2023-10-27,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6011,Janet Reid,89,11,0,3394.51,308.5918,9,2023-01-20,2023-12-01,0.0,1.2222,False,60+,0 — Sem falha,VIP,False,False
WCID6012,David Wilson,77,3,1,1187.64,395.88,3,2023-08-27,2023-11-08,0.3333,1.0,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID6013,Robert Olson,63,8,1,3554.45,444.3062,6,2023-01-07,2023-12-08,0.125,1.3333,True,60+,1 — Uma falha,VIP,False,True
WCID6014,Stephanie Craig,19,3,0,692.51,230.8367,3,2023-05-10,2023-12-21,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID6015,Kristin Gill,51,6,0,1853.92,308.9867,5,2023-01-09,2023-09-26,0.0,1.2,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID6016,Lisa Ward,40,8,0,2322.54,290.3175,6,2023-01-14,2023-10-28,0.0,1.3333,False,30–44,0 — Sem falha,Alto Valor,False,False
WCID6017,Lisa Perez,41,10,1,2910.52,291.052,7,2023-04-26,2023-12-19,0.1,1.4286,True,30–44,1 — Uma falha,VIP,False,True
WCID6018,Mrs. Susan Smith,44,11,3,2211.76,201.0691,8,2023-01-05,2023-12-13,0.2727,1.375,True,30–44,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6019,Stephen Jennings,56,11,2,2983.71,271.2464,7,2023-01-15,2023-12-20,0.1818,1.5714,True,45–59,2 — Duas falhas,VIP,False,True
WCID6020,Holly Wright,46,6,0,2513.93,418.9883,5,2023-01-11,2023-12-31,0.0,1.2,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6021,Kevin Gates,79,8,1,2661.76,332.72,7,2023-02-27,2023-10-15,0.125,1.1429,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6022,Edward Thomas,50,6,1,831.92,138.6533,4,2023-02-09,2023-10-27,0.1667,1.5,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID6023,Peter Davis,75,9,0,2380.58,264.5089,8,2023-01-11,2023-12-29,0.0,1.125,False,60+,0 — Sem falha,Alto Valor,False,False
WCID6024,Daniel Hall,45,8,4,2632.91,329.1138,6,2023-01-16,2023-10-02,0.5,1.3333,True,30–44,3+ — Múltiplas falhas,Alto Valor,True,True
WCID6025,Cynthia Hebert,84,3,1,588.77,196.2567,3,2023-01-20,2023-08-02,0.3333,1.0,True,60+,1 — Uma falha,Baixo Valor,True,False
WCID6026,Dean Graham,88,10,1,3155.5,315.55,8,2023-01-23,2023-12-26,0.1,1.25,True,60+,1 — Uma falha,VIP,False,True
WCID6027,Heidi Ingram,56,8,0,2717.4,339.675,7,2023-04-28,2023-12-17,0.0,1.1429,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6028,Jacob Fleming,34,7,0,2249.82,321.4029,6,2023-01-30,2023-11-26,0.0,1.1667,False,30–44,0 — Sem falha,Alto Valor,False,False
WCID6029,Karen Good,33,8,2,1770.34,221.2925,6,2023-04-05,2023-10-05,0.25,1.3333,True,30–44,2 — Duas falhas,Médio Valor,False,True
WCID6030,Edward Gonzalez,70,6,0,1628.61,271.435,6,2023-04-25,2023-12-21,0.0,1.0,False,60+,0 — Sem falha,Médio Valor,False,False
