driver_id,driver_name,total_deliveries,total_failures,hist_failure_rate,total_revenue,avg_ticket,trips,driver_age,exp_tier,rate_h1,rate_h2,delta_h1_h2,improved_h1_h2,consistency_cv,months_active,intervention_quadrant,estimated_failure_cost,risk_flag
WDID10756,Sherry Dunn,6,0,0.0,1372.07,228.6783,50,56,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10757,Tracey Knight,6,0,0.0,1530.41,255.0683,13,50,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10758,Heather Powell,6,0,0.0,1374.59,229.0983,29,42,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10759,Anne Stafford,6,0,0.0,1585.27,264.2117,59,54,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10760,Wayne Chan,6,0,0.0,1532.21,255.3683,55,30,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10761,Jaime Griffith,6,0,0.0,2277.07,379.5117,16,64,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10762,Paul Wells,6,0,0.0,1993.0,332.1667,45,41,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10763,Oscar Davis,6,0,0.0,1864.51,310.7517,14,31,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10764,Cassandra Jones,6,0,0.0,1714.91,285.8183,42,45,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10765,Louis Cross,6,0,0.0,1706.49,284.415,78,59,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10766,Heather Welch,6,0,0.0,1582.28,263.7133,25,60,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10767,Christopher Richardson,6,0,0.0,1261.82,210.3033,12,46,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10768,William Robinson,6,0,0.0,1172.12,195.3533,12,48,Novato (≤25 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10769,Katherine Young,6,0,0.0,1416.21,236.035,29,65,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10770,Christopher Wiley,6,0,0.0,1372.79,228.7983,78,63,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10771,Nicole Harris,6,0,0.0,1284.93,214.155,62,60,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10772,Richard Martin,6,0,0.0,1211.83,201.9717,65,31,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10773,Nicholas Nelson,6,0,0.0,872.66,145.4433,65,29,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10774,Evelyn White DDS,6,0,0.0,1723.51,287.2517,30,47,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10775,William Tucker,6,0,0.0,1593.69,265.615,33,62,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10776,Derek Edwards,6,0,0.0,1678.46,279.7433,20,50,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10777,Adam Fuentes,6,0,0.0,2312.24,385.3733,25,45,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10778,Omar Robinson,6,0,0.0,1648.01,274.6683,78,64,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10779,Kevin Robinson,6,0,0.0,1416.72,236.12,21,36,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10780,Clayton Ramirez,6,0,0.0,1033.87,172.3117,45,60,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10781,Amanda Moss,6,0,0.0,974.58,162.43,43,49,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10782,Aaron Rogers,6,0,0.0,2019.46,336.5767,36,51,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10783,Stephen Thompson,6,0,0.0,1697.29,282.8817,62,35,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10784,Deborah Stark,6,0,0.0,1280.13,213.355,70,58,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10785,Ashley Byrd,6,0,0.0,1442.3,240.3833,74,58,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10786,Christopher Richardson,6,0,0.0,1590.45,265.075,43,60,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10787,Amy King,6,0,0.0,1682.32,280.3867,41,58,Intermediário (26–50 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10788,Alejandro Smith,6,0,0.0,1406.35,234.3917,78,30,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10789,Amy Miller,6,0,0.0,895.82,149.3033,44,36,Intermediário (26–50 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10790,Katherine Martin,6,0,0.0,1033.37,172.2283,30,50,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10791,James Duncan,6,0,0.0,1342.64,223.7733,75,56,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10792,Ronald Hernandez,6,0,0.0,1397.0,232.8333,26,63,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10793,Linda Yates,6,0,0.0,1516.84,252.8067,33,52,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10794,James Shepherd,6,0,0.0,1272.37,212.0617,27,32,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10795,Joseph Stewart,6,0,0.0,1120.66,186.7767,63,52,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10796,Bobby Morse MD,6,0,0.0,1292.23,215.3717,12,46,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10797,Peter Carter,6,0,0.0,1383.88,230.6467,45,33,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10798,Ronnie Curtis,6,0,0.0,1623.25,270.5417,32,56,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10799,Valerie Perry,6,0,0.0,1563.27,260.545,54,49,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10800,James Hoover,6,0,0.0,1849.27,308.2117,60,39,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10801,Jamie Jenkins,6,0,0.0,1854.48,309.08,59,30,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10802,Michaela Coleman,6,0,0.0,2232.9,372.15,63,54,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10803,Jennifer Martin,6,0,0.0,2001.86,333.6433,67,32,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10804,Tyler Vasquez,6,0,0.0,1652.9,275.4833,39,64,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10805,Adam Irwin,6,0,0.0,1865.93,310.9883,74,49,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10806,Lisa Sutton,6,0,0.0,1501.25,250.2083,19,56,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10807,Susan Smith,6,0,0.0,1430.8,238.4667,35,37,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10808,Tiffany Hamilton,6,0,0.0,1674.78,279.13,60,62,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10809,Patrick Moran,6,0,0.0,1926.54,321.09,18,40,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10810,Jesus Walters,6,0,0.0,1830.45,305.075,76,48,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10811,Bruce Manning,6,0,0.0,1771.48,295.2467,78,48,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10812,Erin Davis,6,0,0.0,1521.41,253.5683,60,55,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10813,Shawn Nguyen,6,0,0.0,1355.63,225.9383,72,43,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10814,Elizabeth Little,6,0,0.0,1451.0,241.8333,37,44,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10815,Erica Schultz,6,0,0.0,1335.64,222.6067,52,60,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10816,Ryan Hartman,6,0,0.0,1359.08,226.5133,57,43,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10817,Brian Castro,6,0,0.0,1139.64,189.94,60,43,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10818,Brooke Garcia,6,0,0.0,1516.5,252.75,53,63,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10819,Melanie Heath,6,0,0.0,1150.67,191.7783,35,65,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10820,Dr. Gabriel Mendoza,6,0,0.0,1146.89,191.1483,74,40,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10821,Victoria Bowen,6,0,0.0,1807.17,301.195,46,47,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10822,Rebecca Rivers,6,0,0.0,2694.05,449.0083,76,45,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10823,Cathy Daniel,6,0,0.0,1605.75,267.625,67,61,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10824,Marcus Hamilton,6,0,0.0,1700.89,283.4817,60,43,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10825,Ricky Hodge,6,0,0.0,1748.28,291.38,74,29,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10826,Krista Adams,6,0,0.0,1498.57,249.7617,39,55,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10827,Xavier Hernandez,6,0,0.0,1602.9,267.15,22,56,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10828,Jason Willis,6,0,0.0,2352.63,392.105,60,50,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10829,Shannon Thomas,6,0,0.0,2259.3,376.55,49,42,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10830,Christy Young,6,0,0.0,1883.89,313.9817,63,40,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10831,Ashley Alvarez,6,0,0.0,1746.41,291.0683,16,33,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10832,John Watkins,6,0,0.0,1783.24,297.2067,16,39,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10833,Laura Murillo,6,0,0.0,1821.95,303.6583,51,60,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10834,Mr. Michael Cox MD,6,0,0.0,1595.45,265.9083,54,39,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10835,Rodney Wallace,6,0,0.0,1594.22,265.7033,48,52,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10836,Laura Schultz,6,0,0.0,1223.3,203.8833,22,38,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10837,Mr. Cameron Swanson,6,0,0.0,1875.42,312.57,72,42,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10838,Emily Ho,6,0,0.0,1520.53,253.4217,46,35,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10839,Brenda Cooley,6,0,0.0,2937.34,489.5567,78,65,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10840,Daniel Perkins,6,0,0.0,2186.63,364.4383,37,57,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10841,Justin Villanueva,6,0,0.0,1850.65,308.4417,61,30,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10842,Roberto Jones,6,0,0.0,1828.55,304.7583,14,62,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10843,Andrew Kirby,6,0,0.0,1798.13,299.6883,42,52,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10844,Patricia Jordan,6,0,0.0,2046.66,341.11,50,65,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10845,Joanna Black,6,0,0.0,2106.3,351.05,48,61,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10846,Jodi Harvey,6,0,0.0,2205.27,367.545,68,29,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10847,Alyssa Bradford,6,0,0.0,1592.87,265.4783,54,42,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10848,Tyler Williams,6,0,0.0,1693.77,282.295,62,31,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10849,Michelle Humphrey,6,0,0.0,1524.39,254.065,69,65,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10850,Jennifer Herrera,6,0,0.0,1469.73,244.955,49,55,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10851,Dana Welch,6,0,0.0,1280.01,213.335,37,32,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10852,Shaun Strong,6,0,0.0,1540.75,256.7917,68,37,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10853,Paul Norton,6,0,0.0,1041.92,173.6533,58,61,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10854,Anthony Garza,6,0,0.0,1562.33,260.3883,57,55,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10855,Katie Bennett,6,0,0.0,1548.77,258.1283,39,55,Intermediário (26–50 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10856,John Hutchinson,6,0,0.0,1551.44,258.5733,14,64,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10857,Andrew Carlson,6,0,0.0,1885.62,314.27,22,65,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10858,Lauren Sanders,6,0,0.0,1686.27,281.045,50,60,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10859,Richard Carter,6,0,0.0,1549.46,258.2433,22,42,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10860,Kelly Price,6,0,0.0,1820.76,303.46,72,43,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10861,Brooke Lewis,6,0,0.0,2054.46,342.41,51,29,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10862,Brooke Miranda,6,0,0.0,1582.79,263.7983,74,41,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10863,Michael Elliott,6,0,0.0,2245.44,374.24,59,49,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10864,James Greene,6,0,0.0,2133.57,355.595,12,42,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10865,Chase Hale,6,0,0.0,2058.75,343.125,73,63,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10866,Aaron Jackson,6,0,0.0,1989.48,331.58,27,29,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10867,Jason Jones,6,0,0.0,1883.04,313.84,66,35,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10868,Gerald Lewis,6,0,0.0,1778.06,296.3433,58,55,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10869,William Jones,6,0,0.0,1654.3,275.7167,67,58,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10870,Debbie Lopez,6,0,0.0,1586.75,264.4583,55,45,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10871,Tina Green,6,0,0.0,1452.61,242.1017,42,35,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10872,Ivan Adams,6,0,0.0,1359.81,226.635,13,43,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10873,Alexander Diaz,6,0,0.0,1302.07,217.0117,33,50,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10874,Nathaniel Miller,6,0,0.0,1225.5,204.25,71,52,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10875,James King,6,0,0.0,1640.9,273.4833,41,47,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10876,Gregory Taylor,6,0,0.0,1487.19,247.865,75,32,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10877,Thomas Cook,6,0,0.0,1323.24,220.54,40,64,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10878,Adam Sullivan,6,0,0.0,1226.76,204.46,28,50,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10879,Robert Baker,6,0,0.0,1539.2,256.5333,47,33,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10880,Yolanda Shepard,6,0,0.0,1498.77,249.795,50,47,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10881,Sarah Whitney,6,0,0.0,1335.9,222.65,70,31,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10882,Mr. Scott Robinson,6,0,0.0,1702.82,283.8033,50,59,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10883,Gail Turner,6,0,0.0,1550.8,258.4667,53,29,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10884,Stephen Ray,6,0,0.0,1421.09,236.8483,61,29,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10885,Nancy Blevins,6,0,0.0,1732.08,288.68,11,63,Novato (≤25 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10886,John Garcia,6,0,0.0,1639.59,273.265,53,62,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10887,Craig Freeman,6,0,0.0,1520.36,253.3933,54,37,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10888,Jose Morris,6,0,0.0,1394.98,232.4967,71,56,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10889,Jake Rodriguez,6,0,0.0,1800.97,300.1617,74,31,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10890,Jeanette Li,6,0,0.0,1622.47,270.4117,33,29,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10891,Kelly Myers,6,0,0.0,1446.71,241.1183,53,45,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10892,Gary Wagner,6,0,0.0,1805.14,300.8567,48,54,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10893,Edwin Adams,6,0,0.0,1704.23,284.0383,45,51,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10894,Mark Ortega,6,0,0.0,1608.59,268.0983,24,54,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10895,Lauren Turner,6,0,0.0,1456.81,242.8017,22,29,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10896,Jennifer Finley,6,0,0.0,1272.41,212.0683,20,29,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10897,Lucas Buck,6,0,0.0,1173.73,195.6217,74,50,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10898,Joshua Smith,6,0,0.0,1073.53,178.9217,36,50,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10899,Alexander Lindsey,6,0,0.0,1382.97,230.495,44,42,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10900,Russell Carter,6,0,0.0,1299.54,216.59,23,52,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10901,Terri Hansen DDS,6,0,0.0,1709.36,284.8933,62,45,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10902,Brittany Richardson,6,0,0.0,1523.26,253.8767,12,47,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10903,John Collins,6,0,0.0,1358.54,226.4233,27,44,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10904,Patrick Murphy,6,0,0.0,1260.22,210.0367,36,46,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10905,Janice Wilkerson,6,0,0.0,1612.4,268.7333,74,29,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10906,Jason Jackson,6,0,0.0,1450.1,241.6833,73,59,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10907,Lawrence Barnett,6,0,0.0,1343.37,223.895,78,30,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10908,John Johnson,6,0,0.0,1731.81,288.635,14,32,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10909,Jamie Garcia,6,0,0.0,1661.98,276.9967,42,42,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10910,Nicole Jenkins,6,0,0.0,1543.08,257.18,61,51,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10911,Mitchell Osborne,6,0,0.0,1478.45,246.4083,65,51,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10912,Michael Coleman,6,0,0.0,1775.01,295.835,74,33,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10913,Amanda Barnes,6,0,0.0,1707.57,284.595,54,39,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10914,Brad Yang,6,0,0.0,2029.89,338.315,75,53,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10915,Michael Rodriguez,6,0,0.0,1927.09,321.1817,49,53,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10916,Nicole Russell,6,0,0.0,1859.86,309.9767,40,33,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10917,Tiffany Myers,6,0,0.0,1730.29,288.3817,47,52,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10918,Matthew Benton,6,0,0.0,1655.31,275.885,77,53,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10919,Kristin Thompson,6,0,0.0,1560.74,260.1233,48,45,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10920,Douglas Combs,6,0,0.0,1426.79,237.7983,69,29,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10921,Sandra Frazier,6,0,0.0,1224.06,204.01,56,49,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10922,Ian Johnson,6,0,0.0,1178.45,196.4083,73,38,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10923,Wendy Morris,6,0,0.0,1059.16,176.5267,28,29,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10924,Tammy Hunt,6,0,0.0,1826.02,304.3367,59,61,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10925,Mr. Keith Chambers,6,0,0.0,1761.78,293.63,11,32,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10926,Jason Cisneros,6,0,0.0,1650.33,275.055,28,39,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10927,Nicole Dunn,6,0,0.0,1559.66,259.9433,15,32,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10928,April Harris,6,0,0.0,1384.9,230.8167,77,37,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10929,Holly Smith,6,0,0.0,1231.66,205.2767,59,52,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10930,James Kane,6,0,0.0,1110.36,185.06,61,48,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10931,Franklin Wright,6,0,0.0,1534.44,255.74,75,30,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10932,Juan Booker,6,0,0.0,1383.36,230.56,73,60,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10933,Alexis Martin,6,0,0.0,1737.33,289.555,47,52,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10934,William Tucker,6,0,0.0,1628.03,271.3383,62,65,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10935,Brian Park,6,0,0.0,1530.67,255.1117,32,60,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10936,Matthew Buck,6,0,0.0,1924.31,320.7183,36,65,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10937,Roy Frost,6,0,0.0,1767.77,294.6283,42,31,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10938,Felicia Jones,6,0,0.0,1696.95,282.825,26,61,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
